query_id,position,score,protAttr
1,56,0.46944718576495403,0
1,76,0.46944718576495403,0
1,462,0.46944718576495403,0
1,524,0.46944718576495403,0
1,2082,0.46944718576495403,0
1,2516,0.46944718576495403,0
1,2615,0.2052734371303928,1
1,278,0.4557530676084138,0
1,474,0.4557530676084138,0
1,3179,0.4557530676084138,0
1,2881,0.1941532244010325,1
1,215,0.4501929612437336,0
1,798,0.4501929612437336,0
1,2171,0.1231087281911515,1
1,875,0.4501929612437336,0
1,1467,0.4501929612437336,0
1,1818,-0.06088720971887171,1
1,2113,0.4501929612437336,0
1,2412,0.4501929612437336,0
1,3613,-0.06685961159387194,1
1,2540,0.4501929612437336,0
1,3208,0.4501929612437336,0
1,3370,-0.1105158714906726,1
1,953,0.4420589494518735,0
1,943,-0.1652923441168334,1
1,120,0.4364988430871934,0
1,363,0.4364988430871934,0
1,2706,-0.2258350708628346,1
1,945,0.4364988430871934,0
1,1541,-0.2564156558685752,1
1,1154,0.4364988430871934,0
1,1603,0.4364988430871934,0
1,838,-0.2589895612957551,1
1,3198,0.4364988430871934,0
1,470,-0.3000719157653758,1
1,42,0.4309387367225134,0
1,136,0.4309387367225134,0
1,3123,-0.3497005775371768,1
1,282,0.4309387367225134,0
1,2825,-0.3576284415738768,1
1,577,0.4309387367225134,0
1,2991,0.4309387367225134,0
1,3140,-0.3604084947562168,1
1,89,0.4228047249306532,0
1,3667,-0.365968601120897,1
1,340,0.4228047249306532,0
1,361,0.4228047249306532,0
1,2063,-0.3852228256421173,1
1,2423,0.4228047249306532,0
1,3665,-0.4455594046329582,1
1,3401,0.4228047249306532,0
1,84,0.4172446185659731,0
1,3135,-0.5388443263015599,1
1,217,0.4172446185659731,0
1,2118,-0.54183052723906,1
1,659,0.4172446185659731,0
1,3615,-0.6928781224713225,1
1,819,0.4172446185659731,0
1,1350,0.4172446185659731,0
1,3672,-0.7681445295447358,1
1,2939,0.4172446185659731,0
1,3,0.411684512201293,0
1,14,0.411684512201293,0
1,392,0.411684512201293,0
1,2084,0.411684512201293,0
1,26,0.4035505004094329,0
1,40,0.4035505004094329,0
1,82,0.4035505004094329,0
1,568,0.4035505004094329,0
1,641,0.4035505004094329,0
1,2073,0.4035505004094329,0
1,21,0.3979903940447528,0
1,34,0.3979903940447528,0
1,547,0.3979903940447528,0
1,917,0.3979903940447528,0
1,922,0.3979903940447528,0
1,928,0.3979903940447528,0
1,1128,0.3979903940447528,0
1,1245,0.3979903940447528,0
1,2173,0.3979903940447528,0
1,2368,0.3979903940447528,0
1,2853,0.3979903940447528,0
1,6,0.3924302876800727,0
1,277,0.3924302876800727,0
1,669,0.3924302876800727,0
1,1180,0.3924302876800727,0
1,1215,0.3924302876800727,0
1,2373,0.3924302876800727,0
1,62,0.3898563822528927,0
1,329,0.3898563822528927,0
1,787,0.3898563822528927,0
1,1468,0.3898563822528927,0
1,37,0.3842962758882125,0
1,693,0.3842962758882125,0
1,1027,0.3842962758882125,0
1,2520,0.3842962758882125,0
1,2676,0.3842962758882125,0
1,3524,0.3842962758882125,0
1,734,0.3787361695235325,0
1,904,0.3787361695235325,0
1,1970,0.3787361695235325,0
1,2316,0.3787361695235325,0
1,2518,0.3787361695235325,0
1,2693,0.3787361695235325,0
1,3412,0.3787361695235325,0
1,171,0.3761622640963523,0
1,227,0.3731760631588523,0
1,342,0.3731760631588523,0
