1,0,0.9964521408928391,0.0
1,0,0.9925872216967289,0.02
1,0,0.9865989459945972,0.04
1,0,0.9200419509014348,0.06
1,0,0.8976327487844022,0.08
1,0,0.891296190260602,0.1
1,0,0.8358139919696645,0.12
1,0,0.8064742897165691,0.14
1,0,0.7797725099117434,0.16
1,0,0.774553958134355,0.18
1,0,0.7365875332154808,0.2
1,0,0.7330526707957441,0.22
1,0,0.7294358381529331,0.24
1,0,0.6585265601865395,0.26
1,0,0.6397332636761863,0.28
1,0,0.6126129529885389,0.3
1,0,0.6055800014324164,0.32
1,0,0.5890791695177611,0.34
1,0,0.5754592926713806,0.36
1,0,0.5675680296053356,0.38
1,0,0.5488157547090016,0.4
1,0,0.514773159312395,0.42
1,0,0.5096959564197521,0.44
1,0,0.5032852578107654,0.46
1,0,0.5021345601006937,0.48
1,1,0.4557154162556875,0.5
1,1,0.44684195409274363,0.52
1,1,0.44123961686196456,0.54
1,1,0.44070509892541376,0.56
1,1,0.4219765336207149,0.58
1,1,0.4022070420041374,0.6
1,1,0.39264892984135463,0.62
1,1,0.38437704290793384,0.64
1,1,0.3156703575944934,0.66
1,1,0.30206853561258423,0.68
1,1,0.27936263442967724,0.7
1,1,0.25939190750844293,0.72
1,1,0.2502357179580238,0.74
1,1,0.24233106741007332,0.76
1,1,0.23549879375149158,0.78
1,1,0.22775103344178554,0.8
1,1,0.19607671899657203,0.82
1,1,0.140967123632376,0.84
1,1,0.06950595755081035,0.86
1,1,0.06217494626599246,0.88
1,1,0.05518620785267064,0.9
1,1,0.0354588286278017,0.92
1,1,0.027795782353719434,0.94
1,1,0.011808088831980923,0.96
1,1,0.0037635713121186853,0.98
