query_id,position,score,protAttr
50,1992,0.0002884235311041844,0
50,2107,-0.0006897882034817282,0
50,2171,-0.3947473715209353,1
50,2006,-0.0028735390529840282,0
50,2178,-0.3977164325592265,1
50,1994,-0.0071704685786952715,0
50,2175,-0.4051009663558552,1
48,1621,-0.4071683977789946,1
50,2010,-0.009389110936860998,0
50,2180,-0.4084996146812638,1
41,191,-0.4153955606523678,1
49,1791,-0.009670700405630915,0
49,1970,-0.4156958389321156,1
41,21,-0.4159129467760241,1
50,2044,-0.01097849010554533,0
41,198,-0.4160227549111561,1
41,23,-0.4160361587210784,1
41,24,-0.4160361587210784,1
50,2009,-0.01329869684664868,0
41,193,-0.4160361587210784,1
41,195,-0.4160361587210784,1
49,1792,-0.01396276588701388,0
41,197,-0.4160361587210784,1
42,390,-0.4162652737954501,1
50,2016,-0.02105061131286921,0
42,395,-0.4163088361776973,1
42,391,-0.4163263642368264,1
42,393,-0.4163263642368264,1
50,2017,-0.02174603769799968,0
42,396,-0.4163263642368264,1
50,2172,-0.4171233033715747,1
50,2004,-0.4171867561737613,1
50,2005,-0.02200623861599249,0
42,388,-0.4173036874594974,1
41,188,-0.4179109281340989,1
50,2059,-0.02216209277150594,0
41,190,-0.4179483041425359,1
41,184,-0.4182213426422004,1
41,22,-0.4182945480656218,1
50,1995,-0.022169213805278382,0
41,189,-0.4183208401543154,1
41,185,-0.4186774047572692,1
41,186,-0.4186794668818726,1
49,1818,-0.0229333081974328,0
41,196,-0.4186802401785988,1
41,187,-0.4186841066622303,1
50,1996,-0.02326873264332729,0
41,192,-0.4186877153802863,1
41,194,-0.4186910663327668,1
41,199,-0.4186910663327668,1
50,2072,-0.02327289955891912,0
41,200,-0.4186910663327668,1
47,1579,-0.419048135419914,1
42,381,-0.4195346617248877,1
50,2050,-0.023599906283502618,0
42,400,-0.4195715222021738,1
42,386,-0.4196063205548565,1
42,385,-0.4196379029129388,1
50,2056,-0.023619377586157092,0
42,231,-0.4196416344386901,1
42,387,-0.4196683192508392,1
47,1587,-0.4198504636522153,1
50,2095,-0.023718494993113192,0
42,382,-0.4202835661038414,1
42,398,-0.4202897524776517,1
44,981,-0.4203051331330406,1
49,1829,-0.02439860112002351,0
42,392,-0.4203054761777528,1
47,1572,-0.4203224087940415,1
42,399,-0.4203487807944246,1
50,2027,-0.02471501075831351,0
42,383,-0.4203526472780559,1
42,389,-0.4203534205747823,1
42,384,-0.42037017533718496,1
50,2036,-0.02547993079159564,0
42,394,-0.42037017533718496,1
42,397,-0.42037017533718496,1
44,978,-0.4204047543908198,1
47,1391,-0.02593023529537051,0
44,986,-0.4204463886683748,1
50,2186,-0.4204848098233267,1
44,980,-0.4206386817876436,1
50,2014,-0.02626359479088956,0
44,983,-0.4206386817876436,1
44,985,-0.4206386817876436,1
49,1971,-0.4207295200853111,1
50,2074,-0.02632792073806944,0
49,1977,-0.4211020032840716,1
50,2181,-0.4212155974634165,1
45,1186,-0.4214394480434057,1
50,2032,-0.02646369961329624,0
45,1180,-0.4214922899863682,1
50,2177,-0.4216133693550121,1
45,1181,-0.4216332912906367,1
49,1803,-0.02692346484280675,0
45,1183,-0.4216332912906367,1
45,1185,-0.4216332912906367,1
43,770,-0.4218608088878303,1
50,1991,-0.02787191883824207,0
43,775,-0.4218608088878303,1
43,772,-0.4219411901019902,1
43,780,-0.4219411901019902,1
50,2051,-0.028571998019844218,0
43,783,-0.4219411901019902,1
43,790,-0.4219411901019902,1
45,1178,-0.4220298254833154,1
49,1985,-0.4221154395929998,1
50,2049,-0.02894418467866182,0
46,1377,-0.4230124194419126,1
44,971,-0.4230400944269824,1
50,2190,-0.4230712622526746,1
49,1794,-0.02911248411718007,0
44,975,-0.4231629980143932,1
44,976,-0.4232483690119276,1
44,990,-0.4233040463762199,1
50,2015,-0.02919559221461395,0
44,827,-0.4233761701452716,1
44,977,-0.4233761701452716,1
43,771,-0.4234206770358482,1
50,2162,-0.030786899095558262,0
43,773,-0.4234206770358482,1
43,776,-0.4234206770358482,1
43,777,-0.4234206770358482,1
50,2008,-0.03087422932097992,0
43,779,-0.4234206770358482,1
43,787,-0.4234206770358482,1
47,1584,-0.42386144047145,1
41,30,-0.03153800325245108,0
50,2174,-0.4238783471726265,1
45,1189,-0.4240738194166142,1
45,1171,-0.4240794902592736,1
43,774,-0.42421692364934704,1
41,118,-0.03156635746574809,0
43,778,-0.42421692364934704,1
43,782,-0.42421692364934704,1
43,784,-0.42421692364934704,1
41,36,-0.03159264955444168,0
43,785,-0.42421692364934704,1
47,1576,-0.4242917252869035,1
45,1176,-0.4244236073024691,1
41,53,-0.03159728933479937,0
46,1380,-0.4244505378974592,1
46,1375,-0.4246104030065579,1
50,2173,-0.42461263133474103,1
41,166,-0.03160089805285535,0
43,769,-0.4246590482774664,1
47,1581,-0.4247769232375775,1
47,1582,-0.4247782524387403,1
47,1586,-0.4247797898245031,1
41,32,-0.03160734219224103,0
43,781,-0.4248211828244102,1
43,786,-0.4248211828244102,1
43,788,-0.4248211828244102,1
41,67,-0.03160811548896732,0
43,789,-0.4248211828244102,1
47,1411,-0.4251587884821857,1
47,1577,-0.4251656979141316,1
41,45,-0.03160914655126903,0
46,1370,-0.4251851600552564,1
45,1175,-0.4252169000005894,1
45,1177,-0.4252653599287698,1
41,141,-0.03161198197259873,0
45,1006,-0.4253394999627726,1
48,1777,-0.4254126540024875,1
49,1984,-0.4255877494496479,1
45,1182,-0.4257112949458194,1
41,97,-0.031614559628352995,0
45,1172,-0.4257401646902673,1
46,1385,-0.4257711714981637,1
46,1384,-0.4257712755904636,1
50,2047,-0.03161631679669802,0
46,1379,-0.4257715298215293,1
46,1382,-0.4257715298215293,1
48,1789,-0.4259746717620032,1
41,96,-0.03162280812676668,0
45,1173,-0.4259950948443649,1
49,1978,-0.4260057845921021,1
46,1389,-0.4260217099053082,1
45,1179,-0.4260471634906012,1
41,80,-0.03162332365791753,0
50,2185,-0.4260562174397281,1
45,1188,-0.4260582509448543,1
49,1980,-0.4260799393798155,1
41,49,-0.03162409695464381,0
45,1187,-0.4260899525761221,1
46,1374,-0.4261050400173558,1
44,972,-0.4262179492753268,1
41,76,-0.03162435472021924,0
46,1376,-0.4262643795162556,1
45,1174,-0.4263000350546051,1
45,1184,-0.4263000350546051,1
45,1190,-0.4263000350546051,1
41,110,-0.031624612485794665,0
44,973,-0.4263311083629394,1
44,982,-0.4263661644811975,1
44,979,-0.4264040560207853,1
41,44,-0.03162487025137009,0
44,984,-0.4264063759109642,1
44,974,-0.4264597333850776,1
44,987,-0.4264968516279392,1
