query_id,position,score,protAttr
1,177,0.4854194202471669,1
1,2280,0.4233995549052761,1
1,92,0.4876611892940083,0
1,101,0.4876611892940083,0
1,589,0.4876611892940083,0
1,1746,0.4148794983538647,1
1,1937,0.4148794983538647,1
1,34,0.4669879008467114,0
1,89,0.4669879008467114,0
1,2160,0.4669879008467114,0
1,2596,0.4669879008467114,0
1,343,0.4027262664579793,1
1,1161,0.4027262664579793,1
1,3872,0.4027262664579793,1
1,1906,0.3942062099065677,1
1,225,0.4584678442952999,0
1,505,0.4584678442952999,0
1,1183,0.4584678442952999,0
1,1548,0.4463146123994145,0
1,3688,0.4463146123994145,0
1,238,0.3820529780106825,1
1,483,0.3820529780106825,1
1,600,0.3820529780106825,1
1,1360,0.3820529780106825,1
1,1851,0.3820529780106825,1
1,90,0.437794555848003,0
1,427,0.437794555848003,0
1,433,0.4292744992965915,0
1,1876,0.4292744992965915,0
1,126,0.3650128649078593,1
1,1560,0.3650128649078593,1
1,2586,0.3650128649078593,1
1,50,0.4256413239521177,0
1,160,0.4256413239521177,0
1,2250,0.4256413239521177,0
1,2390,0.4256413239521177,0
1,2886,0.4256413239521177,0
1,1541,0.3613796895633856,1
1,2154,0.3613796895633856,1
1,1376,0.4171212674007061,0
1,1436,0.4171212674007061,0
1,2138,0.4171212674007061,0
1,1571,0.3564928083564479,1
1,1695,0.3564928083564479,1
1,72,0.4086012108492946,0
1,2356,0.4049680355048208,0
1,62,0.4000811542978831,0
1,369,0.4000811542978831,0
1,691,0.4000811542978831,0
1,725,0.4000811542978831,0
1,806,0.4000811542978831,0
1,374,0.3528596330119741,1
1,3042,0.3528596330119741,1
1,171,0.3443395764605625,1
1,473,0.3443395764605625,1
1,1053,0.3443395764605625,1
1,1361,0.3443395764605625,1
1,1925,0.3443395764605625,1
1,2208,0.3443395764605625,1
1,4232,0.3443395764605625,1
1,154,0.3964479789534093,0
1,668,0.3964479789534093,0
1,958,0.3964479789534093,0
1,1663,0.3964479789534093,0
1,2127,0.3964479789534093,0
1,2795,0.3964479789534093,0
1,20,0.3407064011160886,1
1,1440,0.3407064011160886,1
1,1607,0.3407064011160886,1
1,538,0.3879279224019977,0
1,1398,0.3879279224019977,0
1,1710,0.3879279224019977,0
1,2259,0.3879279224019977,0
1,2927,0.3879279224019977,0
1,4068,0.3879279224019977,0
1,256,0.3358195199091509,1
1,719,0.3358195199091509,1
1,1142,0.3358195199091509,1
1,1410,0.3358195199091509,1
1,1930,0.3358195199091509,1
1,2044,0.3358195199091509,1
1,2219,0.3358195199091509,1
1,3399,0.3358195199091509,1
1,492,0.3842947470575239,0
1,717,0.3842947470575239,0
1,1021,0.3842947470575239,0
1,1297,0.3842947470575239,0
1,3075,0.3794078658505862,0
1,4268,0.3794078658505862,0
1,2578,0.3321863445646772,1
1,150,0.3272994633577394,1
1,1714,0.3236662880132657,1
1,2212,0.3236662880132657,1
1,586,0.3757746905061124,0
1,842,0.3757746905061124,0
1,1047,0.3757746905061124,0
1,1241,0.3757746905061124,0
1,1504,0.3757746905061124,0
1,2170,0.3757746905061124,0
1,3686,0.3757746905061124,0
1,3881,0.3757746905061124,0
1,21,0.3200331126687918,1
1,1495,0.3200331126687918,1
1,1500,0.3151462314618541,1
1,2284,0.3151462314618541,1
1,2396,0.3151462314618541,1
1,2827,0.3151462314618541,1
1,1,0.3708878092991746,0
1,459,0.3708878092991746,0
1,1276,0.3708878092991746,0
1,2116,0.3708878092991746,0
1,3484,0.3708878092991746,0
1,1680,0.3115130561173802,1
1,4162,0.3115130561173802,1
1,518,0.3672546339547009,0
1,2353,0.3672546339547009,0
1,2538,0.3672546339547009,0
1,2872,0.3672546339547009,0
1,3640,0.3672546339547009,0
1,696,0.3066261749104425,1
1,767,0.3066261749104425,1
1,1068,0.3066261749104425,1
1,3670,0.3066261749104425,1
1,1471,0.36362145861022704,0
1,1612,0.36362145861022704,0
1,1780,0.36362145861022704,0
1,2045,0.36362145861022704,0
1,3013,0.36362145861022704,0
1,3142,0.36362145861022704,0
1,667,0.3029929995659688,1
1,1445,0.3029929995659688,1
1,2451,0.3029929995659688,1
1,3346,0.3029929995659688,1
1,1420,0.2993598242214948,1
1,605,0.3587345774032893,0
1,1175,0.3587345774032893,0
1,1187,0.3587345774032893,0
1,2080,0.3587345774032893,0
1,4081,0.3587345774032893,0
1,119,0.298106118359031,1
1,161,0.298106118359031,1
1,987,0.298106118359031,1
1,4347,0.298106118359031,1
1,946,0.3551014020588155,0
1,1117,0.3551014020588155,0
1,1236,0.3551014020588155,0
1,3920,0.3551014020588155,0
1,1826,0.2944729430145573,1
1,1757,0.2908397676700833,1
1,2481,0.2908397676700833,1
1,669,0.3502145208518778,0
1,1348,0.3502145208518778,0
1,1971,0.3502145208518778,0
1,2716,0.3502145208518778,0
1,3884,0.3502145208518778,0
1,398,0.2859528864631457,1
1,705,0.2859528864631457,1
1,995,0.2859528864631457,1
1,1481,0.2859528864631457,1
1,3357,0.2859528864631457,1
1,125,0.346581345507404,0
1,889,0.346581345507404,0
1,1617,0.346581345507404,0
1,2786,0.346581345507404,0
1,3698,0.346581345507404,0
1,4208,0.346581345507404,0
1,407,0.3429481701629301,0
1,789,0.3429481701629301,0
1,1286,0.2823197111186718,1
1,2196,0.2823197111186718,1
1,2430,0.2823197111186718,1
1,2839,0.2823197111186718,1
1,107,0.3416944643004662,0
1,1205,0.3416944643004662,0
1,1912,0.3416944643004662,0
1,1094,0.2786865357741981,1
1,58,0.2774328299117341,1
1,3260,0.2774328299117341,1
1,3796,0.2774328299117341,1
1,352,0.3380612889559925,0
1,563,0.3380612889559925,0
1,1355,0.3380612889559925,0
1,1499,0.3380612889559925,0
1,3253,0.3380612889559925,0
1,426,0.2737996545672604,1
1,702,0.2737996545672604,1
1,1100,0.2737996545672604,1
1,1940,0.2737996545672604,1
1,3871,0.2737996545672604,1
1,15,0.3344281136115186,0
1,415,0.3344281136115186,0
1,881,0.3344281136115186,0
1,1079,0.3344281136115186,0
1,4036,0.3344281136115186,0
1,344,0.2701664792227864,1
1,556,0.2701664792227864,1
1,2033,0.2701664792227864,1
1,239,0.3295412324045809,0
1,451,0.3295412324045809,0
1,527,0.3295412324045809,0
1,562,0.3295412324045809,0
1,1342,0.3295412324045809,0
1,1566,0.3295412324045809,0
1,2673,0.3295412324045809,0
1,2983,0.3295412324045809,0
1,88,0.2689127733603226,1
1,196,0.2689127733603226,1
1,820,0.2689127733603226,1
1,1235,0.2689127733603226,1
1,1416,0.2689127733603226,1
1,2191,0.2689127733603226,1
1,1585,0.3259080570601071,0
1,2607,0.3259080570601071,0
1,2630,0.3259080570601071,0
1,2976,0.3259080570601071,0
1,3553,0.3259080570601071,0
1,3649,0.3259080570601071,0
1,3689,0.3259080570601071,0
1,4090,0.3259080570601071,0
1,220,0.2652795980158488,1
1,970,0.2652795980158488,1
1,2354,0.2652795980158488,1
1,2654,0.2652795980158488,1
1,3350,0.2652795980158488,1
1,675,0.3210211758531694,0
1,1170,0.3210211758531694,0
1,2437,0.3210211758531694,0
1,5,0.2616464226713749,1
1,3140,0.2616464226713749,1
1,259,0.2580132473269011,1
1,488,0.3173880005086956,0
1,575,0.3173880005086956,0
1,753,0.3173880005086956,0
1,2524,0.3173880005086956,0
1,4026,0.3173880005086956,0
1,2602,0.2567595414644372,1
1,2884,0.2567595414644372,1
1,3635,0.2567595414644372,1
1,250,0.3137548251642217,0
1,994,0.3137548251642217,0
1,2265,0.3137548251642217,0
1,3383,0.3137548251642217,0
1,4194,0.3137548251642217,0
1,418,0.2531263661199634,1
1,923,0.2531263661199634,1
1,2767,0.2531263661199634,1
1,216,0.3125011193017578,0
1,306,0.3125011193017578,0
1,491,0.3125011193017578,0
1,539,0.3125011193017578,0
1,2058,0.3125011193017578,0
1,2762,0.3125011193017578,0
1,2826,0.3125011193017578,0
1,7,0.2482394849130257,1
1,47,0.2482394849130257,1
1,54,0.2482394849130257,1
1,169,0.2482394849130257,1
1,307,0.2482394849130257,1
1,1186,0.2482394849130257,1
1,2014,0.2482394849130257,1
1,3826,0.2482394849130257,1
1,4006,0.2482394849130257,1
1,529,0.3088679439572841,0
1,662,0.3088679439572841,0
1,726,0.3088679439572841,0
1,1019,0.3088679439572841,0
1,2012,0.3088679439572841,0
1,2155,0.3088679439572841,0
1,3540,0.3088679439572841,0
1,4045,0.3088679439572841,0
1,308,0.2446063095685519,1
1,2077,0.2446063095685519,1
1,2111,0.2446063095685519,1
1,2933,0.2446063095685519,1
1,1928,0.24097313422407798,1
1,2536,0.24097313422407798,1
1,122,0.3052347686128102,0
1,470,0.3052347686128102,0
1,950,0.3052347686128102,0
1,1118,0.3052347686128102,0
1,1735,0.3052347686128102,0
1,1964,0.3052347686128102,0
