query_id,position,score,protAttr
1,92,0.4876611892940083,0
1,101,0.4876611892940083,0
1,589,0.4876611892940083,0
1,177,0.4854194202471669,1
1,34,0.4669879008467114,0
1,89,0.4669879008467114,0
1,2280,0.4233995549052761,1
1,2160,0.4669879008467114,0
1,1746,0.4148794983538647,1
1,2596,0.4669879008467114,0
1,1937,0.4148794983538647,1
1,225,0.4584678442952999,0
1,343,0.4027262664579793,1
1,1161,0.4027262664579793,1
1,505,0.4584678442952999,0
1,3872,0.4027262664579793,1
1,1183,0.4584678442952999,0
1,1906,0.3942062099065677,1
1,1548,0.4463146123994145,0
1,238,0.3820529780106825,1
1,3688,0.4463146123994145,0
1,483,0.3820529780106825,1
1,600,0.3820529780106825,1
1,90,0.437794555848003,0
1,1360,0.3820529780106825,1
1,427,0.437794555848003,0
1,1851,0.3820529780106825,1
1,126,0.3650128649078593,1
1,433,0.4292744992965915,0
1,1560,0.3650128649078593,1
1,1876,0.4292744992965915,0
1,2586,0.3650128649078593,1
1,1541,0.3613796895633856,1
1,50,0.4256413239521177,0
1,2154,0.3613796895633856,1
1,160,0.4256413239521177,0
1,1571,0.3564928083564479,1
1,1695,0.3564928083564479,1
1,2250,0.4256413239521177,0
1,374,0.3528596330119741,1
1,2390,0.4256413239521177,0
1,3042,0.3528596330119741,1
1,171,0.3443395764605625,1
1,2886,0.4256413239521177,0
1,473,0.3443395764605625,1
1,1053,0.3443395764605625,1
1,1376,0.4171212674007061,0
1,1361,0.3443395764605625,1
1,1436,0.4171212674007061,0
1,1925,0.3443395764605625,1
1,2208,0.3443395764605625,1
1,2138,0.4171212674007061,0
1,4232,0.3443395764605625,1
1,72,0.4086012108492946,0
1,20,0.3407064011160886,1
1,1440,0.3407064011160886,1
1,2356,0.4049680355048208,0
1,1607,0.3407064011160886,1
1,256,0.3358195199091509,1
1,62,0.4000811542978831,0
1,719,0.3358195199091509,1
1,1142,0.3358195199091509,1
1,369,0.4000811542978831,0
1,1410,0.3358195199091509,1
1,691,0.4000811542978831,0
1,1930,0.3358195199091509,1
1,2044,0.3358195199091509,1
1,725,0.4000811542978831,0
1,2219,0.3358195199091509,1
1,3399,0.3358195199091509,1
1,806,0.4000811542978831,0
1,2578,0.3321863445646772,1
1,154,0.3964479789534093,0
1,150,0.3272994633577394,1
1,1714,0.3236662880132657,1
1,668,0.3964479789534093,0
1,2212,0.3236662880132657,1
1,21,0.3200331126687918,1
1,958,0.3964479789534093,0
1,1495,0.3200331126687918,1
1,1500,0.3151462314618541,1
1,1663,0.3964479789534093,0
1,2284,0.3151462314618541,1
1,2127,0.3964479789534093,0
1,2396,0.3151462314618541,1
1,2827,0.3151462314618541,1
1,2795,0.3964479789534093,0
1,1680,0.3115130561173802,1
1,4162,0.3115130561173802,1
1,538,0.3879279224019977,0
1,696,0.3066261749104425,1
1,767,0.3066261749104425,1
1,1398,0.3879279224019977,0
1,1068,0.3066261749104425,1
1,3670,0.3066261749104425,1
1,1710,0.3879279224019977,0
1,667,0.3029929995659688,1
1,2259,0.3879279224019977,0
1,1445,0.3029929995659688,1
1,2451,0.3029929995659688,1
1,2927,0.3879279224019977,0
1,3346,0.3029929995659688,1
1,1420,0.2993598242214948,1
1,4068,0.3879279224019977,0
1,119,0.298106118359031,1
1,161,0.298106118359031,1
1,492,0.3842947470575239,0
1,987,0.298106118359031,1
1,4347,0.298106118359031,1
1,717,0.3842947470575239,0
1,1826,0.2944729430145573,1
1,1757,0.2908397676700833,1
1,1021,0.3842947470575239,0
1,2481,0.2908397676700833,1
1,1297,0.3842947470575239,0
1,398,0.2859528864631457,1
1,705,0.2859528864631457,1
1,3075,0.3794078658505862,0
1,995,0.2859528864631457,1
1,1481,0.2859528864631457,1
1,4268,0.3794078658505862,0
1,3357,0.2859528864631457,1
1,1286,0.2823197111186718,1
1,586,0.3757746905061124,0
1,2196,0.2823197111186718,1
1,2430,0.2823197111186718,1
1,842,0.3757746905061124,0
1,2839,0.2823197111186718,1
1,1094,0.2786865357741981,1
1,1047,0.3757746905061124,0
1,58,0.2774328299117341,1
1,3260,0.2774328299117341,1
1,1241,0.3757746905061124,0
1,3796,0.2774328299117341,1
1,1504,0.3757746905061124,0
1,426,0.2737996545672604,1
1,702,0.2737996545672604,1
1,2170,0.3757746905061124,0
1,1100,0.2737996545672604,1
1,1940,0.2737996545672604,1
1,3686,0.3757746905061124,0
1,3871,0.2737996545672604,1
1,344,0.2701664792227864,1
1,3881,0.3757746905061124,0
1,556,0.2701664792227864,1
1,2033,0.2701664792227864,1
1,1,0.3708878092991746,0
1,88,0.2689127733603226,1
1,196,0.2689127733603226,1
1,459,0.3708878092991746,0
1,820,0.2689127733603226,1
1,1235,0.2689127733603226,1
1,1276,0.3708878092991746,0
1,1416,0.2689127733603226,1
1,2191,0.2689127733603226,1
1,2116,0.3708878092991746,0
1,220,0.2652795980158488,1
1,970,0.2652795980158488,1
1,3484,0.3708878092991746,0
1,2354,0.2652795980158488,1
1,2654,0.2652795980158488,1
1,518,0.3672546339547009,0
1,3350,0.2652795980158488,1
1,2353,0.3672546339547009,0
1,5,0.2616464226713749,1
1,3140,0.2616464226713749,1
1,2538,0.3672546339547009,0
1,259,0.2580132473269011,1
1,2602,0.2567595414644372,1
1,2872,0.3672546339547009,0
1,2884,0.2567595414644372,1
1,3635,0.2567595414644372,1
1,3640,0.3672546339547009,0
1,418,0.2531263661199634,1
1,923,0.2531263661199634,1
1,1471,0.36362145861022704,0
1,2767,0.2531263661199634,1
1,7,0.2482394849130257,1
1,1612,0.36362145861022704,0
1,47,0.2482394849130257,1
1,54,0.2482394849130257,1
1,1780,0.36362145861022704,0
1,169,0.2482394849130257,1
1,307,0.2482394849130257,1
1,2045,0.36362145861022704,0
1,1186,0.2482394849130257,1
1,2014,0.2482394849130257,1
1,3013,0.36362145861022704,0
1,3826,0.2482394849130257,1
1,4006,0.2482394849130257,1
1,3142,0.36362145861022704,0
1,308,0.2446063095685519,1
1,2077,0.2446063095685519,1
1,605,0.3587345774032893,0
1,2111,0.2446063095685519,1
1,2933,0.2446063095685519,1
1,1175,0.3587345774032893,0
1,1928,0.24097313422407798,1
1,2536,0.24097313422407798,1
1,1187,0.3587345774032893,0
1,17,0.2397194283616141,1
1,443,0.2397194283616141,1
1,2080,0.3587345774032893,0
1,647,0.2397194283616141,1
1,1225,0.2397194283616141,1
1,4081,0.3587345774032893,0
1,1338,0.2373399588796042,1
1,2153,0.2360862530171404,1
1,946,0.3551014020588155,0
1,59,0.2324530776726665,1
1,955,0.2324530776726665,1
1,1117,0.3551014020588155,0
1,1005,0.2324530776726665,1
1,1236,0.3551014020588155,0
1,2056,0.2324530776726665,1
1,2364,0.2324530776726665,1
1,3920,0.3551014020588155,0
1,2883,0.2324530776726665,1
1,4040,0.2324530776726665,1
1,669,0.3502145208518778,0
1,42,0.2275661964657288,1
1,223,0.2275661964657288,1
1,1348,0.3502145208518778,0
1,434,0.2275661964657288,1
1,458,0.2275661964657288,1
1,1971,0.3502145208518778,0
1,671,0.2275661964657288,1
1,948,0.2275661964657288,1
1,2716,0.3502145208518778,0
1,2410,0.2275661964657288,1
1,2695,0.2275661964657288,1
1,3884,0.3502145208518778,0
1,3237,0.2275661964657288,1
1,423,0.22393302112125502,1
1,125,0.346581345507404,0
1,1157,0.22393302112125502,1
1,2787,0.22393302112125502,1
1,889,0.346581345507404,0
1,2823,0.22393302112125502,1
1,2905,0.22393302112125502,1
1,1617,0.346581345507404,0
1,287,0.2190461399143172,1
1,402,0.2190461399143172,1
1,2786,0.346581345507404,0
1,779,0.2190461399143172,1
1,871,0.2190461399143172,1
1,3698,0.346581345507404,0
1,1281,0.2190461399143172,1
1,1540,0.2190461399143172,1
1,4208,0.346581345507404,0
1,2601,0.2190461399143172,1
1,153,0.2166666704323073,1
1,407,0.3429481701629301,0
1,16,0.2154129645698435,1
1,163,0.2154129645698435,1
1,789,0.3429481701629301,0
1,400,0.2154129645698435,1
1,1135,0.2154129645698435,1
1,107,0.3416944643004662,0
1,1178,0.2154129645698435,1
1,2864,0.2154129645698435,1
1,1205,0.3416944643004662,0
1,3807,0.2154129645698435,1
1,731,0.2117797892253696,1
1,1912,0.3416944643004662,0
1,3509,0.2117797892253696,1
1,83,0.2105260833629057,1
1,352,0.3380612889559925,0
1,2521,0.2105260833629057,1
1,3559,0.2105260833629057,1
1,563,0.3380612889559925,0
1,900,0.206892908018432,1
1,903,0.206892908018432,1
1,1355,0.3380612889559925,0
1,1007,0.206892908018432,1
1,1014,0.206892908018432,1
1,1499,0.3380612889559925,0
1,1366,0.206892908018432,1
1,1590,0.206892908018432,1
1,3253,0.3380612889559925,0
1,2374,0.206892908018432,1
1,4176,0.206892908018432,1
1,15,0.3344281136115186,0
1,4274,0.206892908018432,1
1,4348,0.206892908018432,1
1,415,0.3344281136115186,0
1,463,0.2032597326739581,1
1,1373,0.2032597326739581,1
1,881,0.3344281136115186,0
1,3065,0.2032597326739581,1
1,2742,0.2020060268114941,1
1,1079,0.3344281136115186,0
1,453,0.1996265573294843,1
1,1313,0.1996265573294843,1
1,4036,0.3344281136115186,0
1,3228,0.1996265573294843,1
1,386,0.1983728514670203,1
1,239,0.3295412324045809,0
1,474,0.1983728514670203,1
1,576,0.1983728514670203,1
1,451,0.3295412324045809,0
1,1634,0.1983728514670203,1
1,2466,0.1983728514670203,1
1,527,0.3295412324045809,0
1,2871,0.1983728514670203,1
1,3108,0.1983728514670203,1
1,562,0.3295412324045809,0
1,3446,0.1983728514670203,1
1,3711,0.1983728514670203,1
1,1342,0.3295412324045809,0
1,3930,0.1983728514670203,1
1,4237,0.1983728514670203,1
1,1566,0.3295412324045809,0
1,29,0.1947396761225466,1
1,684,0.1947396761225466,1
1,2673,0.3295412324045809,0
1,1101,0.1947396761225466,1
1,2037,0.1947396761225466,1
1,2983,0.3295412324045809,0
1,2203,0.1947396761225466,1
1,2740,0.1947396761225466,1
1,1585,0.3259080570601071,0
1,3642,0.1947396761225466,1
1,3933,0.1947396761225466,1
1,2607,0.3259080570601071,0
1,583,0.1911065007780728,1
1,697,0.1911065007780728,1
1,2630,0.3259080570601071,0
1,2609,0.1911065007780728,1
1,704,0.1898527949156088,1
1,2976,0.3259080570601071,0
1,218,0.186219619571135,1
1,219,0.186219619571135,1
1,3553,0.3259080570601071,0
1,339,0.186219619571135,1
1,373,0.186219619571135,1
1,3649,0.3259080570601071,0
1,1029,0.186219619571135,1
1,1214,0.186219619571135,1
1,1615,0.186219619571135,1
1,3689,0.3259080570601071,0
1,2007,0.186219619571135,1
1,2198,0.186219619571135,1
1,4090,0.3259080570601071,0
1,2699,0.186219619571135,1
1,2738,0.186219619571135,1
1,675,0.3210211758531694,0
1,3087,0.186219619571135,1
1,3356,0.186219619571135,1
1,1170,0.3210211758531694,0
1,3990,0.186219619571135,1
1,389,0.1825864442266612,1
1,2437,0.3210211758531694,0
1,676,0.1825864442266612,1
1,1470,0.1825864442266612,1
1,488,0.3173880005086956,0
1,1696,0.1825864442266612,1
1,2016,0.1825864442266612,1
1,575,0.3173880005086956,0
1,3482,0.1825864442266612,1
1,77,0.1813327383641973,1
1,753,0.3173880005086956,0
1,573,0.1813327383641973,1
1,872,0.1813327383641973,1
1,2524,0.3173880005086956,0
1,4002,0.1813327383641973,1
1,769,0.1789532688821874,1
1,4026,0.3173880005086956,0
1,1402,0.1789532688821874,1
1,2517,0.1789532688821874,1
1,250,0.3137548251642217,0
1,6,0.1776995630197235,1
1,109,0.1776995630197235,1
1,994,0.3137548251642217,0
1,628,0.1776995630197235,1
1,1392,0.1776995630197235,1
1,2265,0.3137548251642217,0
1,1744,0.1776995630197235,1
1,1919,0.1776995630197235,1
1,3383,0.3137548251642217,0
1,3395,0.1776995630197235,1
1,3753,0.1776995630197235,1
1,4194,0.3137548251642217,0
1,3767,0.1776995630197235,1
1,1116,0.1740663876752497,1
1,216,0.3125011193017578,0
1,1427,0.1740663876752497,1
1,2612,0.1740663876752497,1
1,306,0.3125011193017578,0
1,2624,0.1740663876752497,1
1,4125,0.1740663876752497,1
1,491,0.3125011193017578,0
1,2233,0.1704332123307759,1
1,3127,0.1704332123307759,1
1,539,0.3125011193017578,0
1,3499,0.1704332123307759,1
1,1352,0.1691795064683119,1
1,2058,0.3125011193017578,0
1,1883,0.1691795064683119,1
1,2181,0.1691795064683119,1
1,2762,0.3125011193017578,0
1,3218,0.1691795064683119,1
1,87,0.1655463311238382,1
1,2826,0.3125011193017578,0
1,329,0.1655463311238382,1
1,384,0.1655463311238382,1
1,596,0.1655463311238382,1
1,529,0.3088679439572841,0
1,733,0.1655463311238382,1
1,1023,0.1655463311238382,1
1,662,0.3088679439572841,0
1,1156,0.1655463311238382,1
1,1185,0.1655463311238382,1
1,726,0.3088679439572841,0
1,1370,0.1655463311238382,1
1,2068,0.1655463311238382,1
1,1019,0.3088679439572841,0
1,2344,0.1655463311238382,1
1,2348,0.1655463311238382,1
1,2012,0.3088679439572841,0
1,2442,0.1655463311238382,1
1,2454,0.1655463311238382,1
1,2155,0.3088679439572841,0
1,3495,0.1655463311238382,1
1,3961,0.1655463311238382,1
1,3540,0.3088679439572841,0
1,4128,0.1655463311238382,1
1,193,0.1619131557793644,1
1,4045,0.3088679439572841,0
1,572,0.1619131557793644,1
1,1013,0.1619131557793644,1
1,122,0.3052347686128102,0
1,2625,0.1619131557793644,1
1,2789,0.1619131557793644,1
1,470,0.3052347686128102,0
1,3910,0.1619131557793644,1
1,363,0.1606594499169004,1
1,950,0.3052347686128102,0
1,1280,0.1606594499169004,1
1,2110,0.1606594499169004,1
1,1118,0.3052347686128102,0
1,174,0.1582799804348905,1
1,664,0.1582799804348905,1
1,1735,0.3052347686128102,0
1,268,0.1570262745724266,1
1,808,0.1570262745724266,1
1,1964,0.3052347686128102,0
1,1035,0.1570262745724266,1
1,1662,0.1570262745724266,1
1,619,0.3003478874058724,0
1,1732,0.1570262745724266,1
1,1898,0.1570262745724266,1
1,1749,0.3003478874058724,0
1,1992,0.1570262745724266,1
1,2750,0.1570262745724266,1
1,2807,0.1570262745724266,1
1,2465,0.3003478874058724,0
1,2861,0.1570262745724266,1
1,2898,0.1570262745724266,1
1,2840,0.3003478874058724,0
1,2908,0.1570262745724266,1
1,2994,0.1570262745724266,1
1,906,0.2967147120613987,0
1,3415,0.1570262745724266,1
1,4004,0.1570262745724266,1
1,2163,0.2967147120613987,0
1,4107,0.1570262745724266,1
1,2648,0.1558365398314217,1
1,2336,0.2967147120613987,0
1,2992,0.1545828339689577,1
1,4,0.1533930992279528,1
1,2532,0.2967147120613987,0
1,146,0.1533930992279528,1
1,790,0.1533930992279528,1
1,3145,0.2967147120613987,0
1,882,0.1533930992279528,1
1,2520,0.1533930992279528,1
1,4171,0.2967147120613987,0
1,3924,0.1533930992279528,1
1,658,0.149759923883479,1
1,246,0.2930815367169249,0
1,1967,0.149759923883479,1
1,2757,0.149759923883479,1
1,614,0.2930815367169249,0
1,37,0.1485062180210151,1
1,158,0.1485062180210151,1
1,4110,0.2930815367169249,0
1,170,0.1485062180210151,1
1,332,0.1485062180210151,1
1,31,0.2918278308544609,0
1,1147,0.1485062180210151,1
1,1671,0.1485062180210151,1
1,1000,0.2918278308544609,0
1,1792,0.1485062180210151,1
1,2417,0.1485062180210151,1
1,3048,0.1485062180210151,1
1,1088,0.2918278308544609,0
1,3387,0.1485062180210151,1
1,3625,0.1485062180210151,1
1,1372,0.2918278308544609,0
1,3693,0.1485062180210151,1
1,4011,0.1485062180210151,1
1,1411,0.2918278308544609,0
1,4214,0.1485062180210151,1
1,4235,0.1485062180210151,1
1,3490,0.2918278308544609,0
1,4255,0.1485062180210151,1
1,4263,0.1485062180210151,1
1,48,0.2881946555099871,0
1,168,0.1448730426765412,1
1,1237,0.1448730426765412,1
1,76,0.2881946555099871,0
1,1482,0.1448730426765412,1
1,2751,0.1448730426765412,1
1,113,0.2881946555099871,0
1,292,0.1412398673320675,1
1,447,0.1412398673320675,1
1,142,0.2881946555099871,0
