1,1,0.9972655968913589,0.0
1,1,0.9504030036623938,0.02
1,1,0.9362635237432776,0.04
1,1,0.9090417510316046,0.06
1,1,0.8875766808682218,0.08
1,1,0.8823207691508356,0.1
1,1,0.8766421090281664,0.12
1,1,0.8616693484004893,0.14
1,1,0.855971126212045,0.16
1,1,0.8322256926868863,0.18
1,1,0.7795293032972681,0.2
1,1,0.7657476626826922,0.22
1,1,0.7336813384472015,0.24
1,1,0.7334767741089668,0.26
1,1,0.71247540844171,0.28
1,1,0.683810121953508,0.3
1,1,0.6633617497295053,0.32
1,1,0.6172999452180022,0.34
1,1,0.6054750616761424,0.36
1,1,0.6054014060120059,0.38
1,1,0.593298514496698,0.4
1,1,0.5761851892037806,0.42
1,1,0.5683552039559072,0.44
1,1,0.5632432438879322,0.46
1,1,0.5088800853342375,0.48
1,0,0.4950428443220944,0.5
1,0,0.3818839097051943,0.52
1,0,0.3800079964877934,0.54
1,0,0.3582602173524704,0.56
1,0,0.32334878894558833,0.58
1,0,0.3042596627291125,0.6
1,0,0.3021777589799318,0.62
1,0,0.2997556136666888,0.64
1,0,0.2818551616634517,0.66
1,0,0.2752900364485783,0.68
1,0,0.20070909821956,0.7
1,0,0.1991977843238526,0.72
1,0,0.17792782276117203,0.74
1,0,0.1697003536520938,0.76
1,0,0.1612795445182867,0.78
1,0,0.1263750752162104,0.8
1,0,0.11216819434356667,0.82
1,0,0.09284354940223916,0.84
1,0,0.08353771894012157,0.86
1,0,0.057468466718933575,0.88
1,0,0.043418690369564916,0.9
1,0,0.042427417593211725,0.92
1,0,0.022869315627516595,0.94
1,0,0.014549926367156407,0.96
1,0,0.0012714043891812743,0.98
