query_id,position,score,protAttr
58,1401,8.11619847463495,0
57,1382,6.290243783479828,1
57,1201,5.1510991643461255,0
58,1431,5.0118826865884465,0
58,1434,4.993394001593622,0
58,1409,4.936293603622014,1
58,1416,4.789116018817832,0
58,1586,4.674747010200021,1
58,1413,4.283156504413348,0
57,1202,4.247499558050351,0
58,1421,4.0784089055919885,0
58,1441,3.6357491146720786,0
58,1459,3.543574414759993,0
55,802,3.4693251565157217,0
56,1062,3.421245723443825,0
58,1585,3.416503832538864,1
57,1318,3.3794475356459333,0
58,1591,3.03204269994191,1
58,1481,3.261457650707016,0
56,1001,3.2555639591372967,0
55,816,2.9388627600714963,1
57,1267,3.245731468883541,0
57,1254,3.232724573172389,0
58,1410,2.5911728254730906,1
57,1271,3.2149575393004466,0
58,1584,2.243627152461593,1
56,1085,3.198587563319413,0
58,1470,3.1810408676155766,0
56,1188,2.127360749614493,1
58,1439,3.172969238671662,0
57,1386,1.75249970114043,1
60,1882,3.1389808931792182,0
57,1203,3.129766699088779,0
57,1391,1.725211831854512,1
59,1657,3.129556624248877,0
57,1389,1.177672956323981,1
57,1216,3.068402515964222,0
58,1415,3.045800325161304,0
58,1598,1.145164597252377,1
57,1306,2.978195817652399,0
59,1791,1.0647149191457952,1
58,1480,2.9670165810070013,0
53,401,2.950060296466245,0
58,1588,1.017611367531381,1
59,1639,2.8495433504223198,0
58,1594,0.9843287936744204,1
57,1205,2.8466046961394333,0
60,1985,0.9327475911052924,1
57,1226,2.8434101198331403,0
58,1461,2.8370107875612782,0
60,1991,0.9092875670992084,1
58,1417,2.807548022169029,0
55,986,0.8268830834958028,1
57,1270,2.80043853444706,0
55,993,0.7117125740969651,1
58,1508,2.7851061379873454,0
59,1613,2.771451666665365,0
57,1395,0.7008400089269842,1
58,1433,2.717936834087941,0
57,1397,0.6731955946122655,1
58,1486,2.677028968654042,0
56,1182,0.6068449206369906,1
58,1402,2.6720505065348323,0
58,1403,2.663860742677172,0
58,1590,0.589140641065895,1
58,1473,2.638261793939572,0
60,1982,0.5365888248668791,1
58,1450,2.592565587518247,0
58,1589,0.5146581971467494,1
58,1468,2.591986025090222,0
59,1647,2.583826617200927,0
55,985,0.4696328906224191,1
60,1814,2.5718971082904916,0
57,1383,0.4477397292197728,1
57,1285,2.479041032157321,0
57,1384,0.4430750901530139,1
58,1435,2.3903113157204827,0
60,1987,0.4245372870912766,1
57,1223,2.354974403673591,0
58,1437,2.3254962122499885,0
57,1213,0.3831634602438234,1
57,1300,2.3125397921725153,0
53,406,0.3735581276175113,1
57,1296,2.293521637383872,0
57,1214,0.3550997982303327,1
56,1112,2.245874390484083,0
58,1418,2.167535753221401,0
58,1587,0.29530399552749204,1
59,1604,2.1344833273374744,0
59,1782,0.2911618490373913,1
57,1353,2.128200792035167,0
55,984,0.2904910988530021,1
57,1262,2.127790652919733,0
59,1787,0.2394843877069009,1
59,1634,2.1113250635880108,0
57,1242,2.106808521144051,0
59,1780,0.2362778377071454,1
57,1219,2.091776992553469,0
58,1593,0.2252598636491662,1
55,803,2.038824191857612,0
60,1980,0.1677454502255198,1
57,1204,2.03345401916722,0
51,9,0.1512758159312077,1
59,1738,2.022819910403438,0
58,1560,2.018375665616929,0
53,581,0.1509547820124075,1
55,840,2.004448017259341,0
58,1596,0.1412455587884597,1
53,410,2.000298820099319,0
55,992,0.1148565971018631,1
57,1227,1.9864953077081697,0
59,1784,0.1011397743163722,1
58,1430,1.9631127820370233,0
58,1599,0.049103444361624386,1
60,1969,1.9420572059781862,0
58,1460,1.937502287466971,0
51,184,0.01379709948473279,1
59,1686,1.921141761607321,0
51,200,-0.004674971900825664,1
60,1947,1.9131965978505168,0
57,1392,-0.013741317552575679,1
58,1419,1.891925021237796,0
60,1981,-0.02138516504264304,1
60,1801,1.8833116126591984,0
59,1777,1.8641448099792812,0
53,582,-0.033065697625926434,1
58,1423,1.8221736891305118,0
51,183,-0.06600505141292895,1
59,1615,1.815191813784072,0
52,383,-0.06734815312881626,1
52,201,1.792112164680021,0
53,588,-0.07083403233826124,1
58,1414,1.774269961388398,0
51,188,-0.08084860950427875,1
57,1260,1.7556621555158782,0
58,1532,1.7314350065599382,0
57,1385,-0.08834260214823042,1
57,1277,1.7227659506268167,0
53,585,-0.1024066197667459,1
53,417,1.6721973861363602,0
55,990,-0.1042581983615568,1
60,1887,1.6532760913907667,0
51,10,-0.1263633351109631,1
57,1373,1.642082443204897,0
51,187,-0.1316972353583665,1
60,1930,1.63876837147039,0
58,1440,1.6247842155662982,0
53,592,-0.1365506149652018,1
58,1429,1.61679376236462,0
56,1183,-0.1608085145600463,1
58,1472,1.6070838293508718,0
52,382,-0.1727905708245405,1
58,1485,1.6049446994570142,0
56,1189,-0.1812540336946178,1
60,1926,1.6037001866480791,0
53,599,-0.1845771661133301,1
59,1706,1.5759292993689349,0
58,1427,1.567585767651936,0
55,996,-0.2052585854630868,1
56,1132,1.5422195001510413,0
59,1781,-0.2270304944836533,1
58,1509,1.537640635362254,0
55,987,-0.2301986185838985,1
60,1813,1.533502796140654,0
56,1184,-0.2440538360733736,1
58,1445,1.5204475675668883,0
55,999,-0.2449574087565245,1
60,1893,1.505786603003035,0
56,1185,-0.2461692015098058,1
60,1819,1.5048932605514709,0
53,426,1.503365729150199,0
55,988,-0.2642243993412773,1
60,1874,1.4995711278769188,0
53,593,-0.2646189508637584,1
58,1502,1.4987816886555132,0
53,600,-0.2745284236880183,1
58,1520,1.450235250379583,0
51,191,-0.2879223911961176,1
55,806,1.4424153581142198,0
57,1390,-0.2887930299446307,1
58,1484,1.44162894182313,0
58,1456,1.4289776371925411,0
54,781,-0.2935012375848959,1
57,1261,1.4040250396966771,0
55,998,-0.2952680190216907,1
60,1899,1.398145394989753,0
55,994,-0.2991673022996462,1
57,1263,1.3929657466975112,0
60,1995,-0.3073697304949781,1
59,1769,1.386403349684437,0
52,386,-0.3127606806444995,1
60,1811,1.3700152097232712,0
51,195,-0.3132925704591945,1
55,822,1.360483820420813,0
57,1228,1.3461931770896067,0
51,199,-0.3201217291064442,1
55,823,1.340684831880773,0
51,8,-0.3273926781884041,1
58,1465,1.332733220278793,0
54,788,-0.3287688338809187,1
