query_id,position,score,protAttr
5,418,-0.4738384266950659,0
5,343,-0.4848751555371821,0
5,335,-0.5095395498057299,0
5,470,-0.5508896749444239,0
5,330,-0.562346516480438,0
5,285,-0.567755860245854,0
5,381,-0.644534543512018,0
5,518,-0.6654463330167298,0
5,114,-0.6876126076180695,0
5,390,-0.7131399177480908,0
5,504,-0.7242858647385841,0
5,481,-0.7715019070762719,0
5,379,-0.8428747293783281,0
5,412,-0.8506038146947827,0
5,345,-0.9572496459956852,0
5,348,-0.9864659189035077,0
5,506,-0.9917768663019192,0
5,494,-1.1401778425417157,0
5,403,-1.2329810700790822,0
5,473,-1.2474456133751008,0
