query_id,position,score,protAttr
5,285,-0.567755860245854,0
5,381,-0.644534543512018,0
5,518,-0.6654463330167298,0
5,114,-0.6876126076180695,0
5,390,-0.7131399177480908,0
5,504,-0.7242858647385841,0
5,481,-0.7715019070762719,0
5,379,-0.8428747293783281,0
5,412,-0.8506038146947827,0
5,500,-0.9211467134798438,1
5,345,-0.9572496459956852,0
5,348,-0.9864659189035077,0
5,506,-0.9917768663019192,0
5,183,-1.0397783040194342,1
5,495,-1.0398302888197182,1
5,494,-1.1401778425417157,0
5,453,-1.1694163850570343,1
5,403,-1.2329810700790822,0
5,473,-1.2474456133751008,0
5,457,-1.456940096950242,1
