query_id,position,score,protAttr
5,475,-0.6726154507943033,1
5,114,-0.6876126076180695,0
5,490,-0.698757923468346,1
5,390,-0.7131399177480908,0
5,504,-0.7242858647385841,0
5,436,-0.7532085333996911,1
5,481,-0.7715019070762719,0
5,379,-0.8428747293783281,0
5,412,-0.8506038146947827,0
5,500,-0.9211467134798438,1
5,345,-0.9572496459956852,0
5,348,-0.9864659189035077,0
5,506,-0.9917768663019192,0
5,183,-1.0397783040194342,1
5,495,-1.0398302888197182,1
5,494,-1.1401778425417157,0
5,453,-1.1694163850570343,1
5,403,-1.2329810700790822,0
5,473,-1.2474456133751008,0
5,457,-1.456940096950242,1
