query_id,position,score,protAttr
5,475,-0.5440875066223992,0
5,390,-0.5701552394561933,1
5,504,-0.5715411141948687,1
5,330,-0.5792556380252181,0
5,436,-0.6298336048675994,0
5,481,-0.6400750870824647,1
5,381,-0.6712193154838144,0
5,379,-0.7068375702217271,1
5,412,-0.7413422380099896,1
5,183,-0.7618408720440439,1
5,495,-0.7684141839136417,1
5,500,-0.8031623269656609,0
5,345,-0.8367765333509043,1
5,506,-0.8602805198402155,1
5,453,-0.9025817265605086,1
5,348,-1.007866363758495,0
5,494,-1.015326174970054,1
5,403,-1.12741018893346,1
5,473,-1.1317766951327308,1
5,457,-1.1901001098653001,1
