1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15090,1.00000
1,0.00000,-0.14617,-0.25695,-3.02511,-0.14613,-0.15092,0.99908
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15092,0.99817
1,0.00000,-0.14617,-0.25695,-3.60544,-0.14613,-0.15093,0.99725
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15093,0.99634
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15093,0.99542
1,0.00000,-0.14617,-0.25695,-3.58875,-0.14613,-0.15093,0.99451
1,0.00000,-0.14617,-0.25695,-3.58875,-0.14613,-0.15093,0.99359
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15093,0.99267
1,0.00000,-0.14617,-0.25695,-3.60544,-0.14613,-0.15093,0.99176
1,0.00000,-0.14617,-0.25695,-3.60544,-0.14613,-0.15093,0.99084
1,1.00000,-0.14617,-0.25695,-3.02511,-0.14613,-0.15075,0.98993
1,1.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15093,0.98901
1,0.00000,-0.14617,-0.25695,-3.60544,-0.14613,-0.15091,0.98810
1,0.00000,-0.14617,-0.25695,-3.60544,-0.14613,-0.15088,0.98718
1,0.00000,-0.14617,-0.25695,-3.02511,-0.14613,-0.15091,0.98626
1,0.00000,-0.14617,-0.25695,-3.02511,-0.14613,-0.15090,0.98535
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15086,0.98443
1,0.00000,-0.14617,-0.25695,-3.58875,-0.14613,-0.15082,0.98352
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15093,0.98260
1,0.00000,-0.14617,-0.25695,-3.58875,-0.14613,-0.15089,0.98168
1,0.00000,-0.14617,-0.25695,-3.02511,-0.14613,-0.15092,0.98077
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15090,0.97985
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15086,0.97894
1,0.00000,-0.14617,-0.25695,-3.58875,-0.14613,-0.15087,0.97802
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15084,0.97711
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15092,0.97619
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15093,0.97527
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15093,0.97436
1,0.00000,-0.14617,-0.25695,-2.34733,-0.14613,-0.15093,0.97344
1,0.00000,-0.14617,-0.25695,-3.58875,-0.14613,-0.15093,0.97253
1,0.00000,-0.14617,-0.25695,-2.65015,-0.14613,-0.15092,0.97161
