1,0.000000000000000000000000000000,-0.402751960110843576501338247908,-0.529120301873100995493359732791,-1.360640910591332852774826278619,-0.402263182513291794872856144138,-0.326935709534916185692310364175,1.000000000000000000000000000000
1,0.000000000000000000000000000000,-0.402748419154943693154535822032,-0.529127881139396682996789422759,-1.981783425619683125518122324138,-0.402259425281396409967982208400,-0.327216035438024632764353327730,0.994999999999999995559107901499
1,0.000000000000000000000000000000,-0.402740749121029861790077575279,-0.529056314375989100717845303734,-0.859010326303524474056416693202,-0.402251286773921468142845014881,-0.327252907764511435928511673410,0.989999999999999991118215802999
1,0.000000000000000000000000000000,-0.402760038264659114837229481054,-0.529200179515459945278621489706,-2.943139483785937038362590101315,-0.402271754067987596936717409335,-0.327448675245473108663674111085,0.984999999999999986677323704498
1,0.000000000000000000000000000000,-0.402763265282203519745962694287,-0.529120301873100995493359732791,-1.360640910591332852774826278619,-0.402275178186668469493270094972,-0.327448675245473108663674111085,0.979999999999999982236431605997
1,0.000000000000000000000000000000,-0.402759263079499163495711400174,-0.529120301873100995493359732791,-1.360640910591332852774826278619,-0.402270931535742115592313439265,-0.327448675245473108663674111085,0.974999999999999977795539507497
1,0.000000000000000000000000000000,-0.402761198197431391498923858308,-0.529197371395139559702158749133,-2.915490208662864013433591026114,-0.402272984847622250281773403913,-0.327448675245473108663674111085,0.969999999999999973354647408996
1,0.000000000000000000000000000000,-0.402763266079019188747878388313,-0.529197371395139559702158749133,-2.915490208662864013433591026114,-0.402275179032152374603015232424,-0.327448675245473108663674111085,0.964999999999999968913755310496
1,0.000000000000000000000000000000,-0.402765127476039153098241740736,-0.529056314375989100717845303734,-0.859010326303524474056416693202,-0.402277154120363356071266025538,-0.327448675245473108663674111085,0.959999999999999964472863211995
1,0.000000000000000000000000000000,-0.402765127476039153098241740736,-0.529200179515459945278621489706,-2.943139483785937038362590101315,-0.402277154120363356071266025538,-0.327448675245473108663674111085,0.954999999999999960031971113494
1,0.000000000000000000000000000000,-0.402765127476039153098241740736,-0.529200179515459945278621489706,-2.943139483785937038362590101315,-0.402277154120363356071266025538,-0.327448675245473108663674111085,0.949999999999999955591079014994
1,1.000000000000000000000000000000,-0.402721056331457494259495888400,-0.529127881139396682996789422759,-1.981783425619683125518122324138,-0.402245706274555692161243314331,-0.325022586539170876829274448028,0.944999999999999951150186916493
1,1.000000000000000000000000000000,-0.402754631233025017778004439606,-0.529056314375989100717845303734,-0.859010326303524474056416693202,-0.402266016783398572265184611751,-0.327448675245473108663674111085,0.939999999999999946709294817992
1,0.000000000000000000000000000000,-0.402737332358919730701529715589,-0.529200179515459945278621489706,-2.943139483785937038362590101315,-0.402247661321376459575560602389,-0.327094451470320568553518114641,0.050000000000000002775557561563
1,0.000000000000000000000000000000,-0.402733646034396541857347529003,-0.529200179515459945278621489706,-2.943139483785937038362590101315,-0.402243749841971753866687322443,-0.326720998250665806139636515582,0.049635036496350364021434842243
1,0.000000000000000000000000000000,-0.402743687865137700576667612040,-0.529127881139396682996789422759,-1.981783425619683125518122324138,-0.402254405011879367926042050385,-0.327191772700486216418624962898,0.049270072992700732206206026831
1,0.000000000000000000000000000000,-0.402749263643368438092551286900,-0.529127881139396682996789422759,-1.981783425619683125518122324138,-0.402260321349840743732073633510,-0.326948246763946404058742700727,0.048905109489051100390977211418
1,0.000000000000000000000000000000,-0.402736772126674802407819697692,-0.529056314375989100717845303734,-0.859010326303524474056416693202,-0.402247066871030511947537888773,-0.326465323168277088416999731635,0.048540145985401468575748396006
1,0.000000000000000000000000000000,-0.402732831155577453152716316254,-0.529197371395139559702158749133,-2.915490208662864013433591026114,-0.402242885191641030839804216157,-0.325883505693054187357660111957,0.048175182481751829821625676686
